uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
TO,COVID,IGNORADO,"80 - 89",M,1
TO,COVID,OUTRO,"80 - 89",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
TO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
TO,INDETERMINADA,DOMICILIO,"80 - 89",F,1
TO,INDETERMINADA,DOMICILIO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,12
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,11
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,11
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,16
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,1
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,7
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,9
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,47
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,55
TO,PNEUMONIA,IGNORADO,"80 - 89",F,1
TO,PNEUMONIA,OUTRO,"80 - 89",F,1
TO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
TO,SEPTICEMIA,DOMICILIO,"80 - 89",M,4
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,21
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,34
TO,SRAG,DOMICILIO,"80 - 89",M,2
TO,SRAG,HOSPITAL,"80 - 89",F,2
TO,SRAG,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,DOMICILIO,"90 - 99",F,23
AC,OUTRAS,DOMICILIO,"90 - 99",I,1
AC,OUTRAS,DOMICILIO,"90 - 99",M,22
AC,OUTRAS,HOSPITAL,"90 - 99",F,12
AC,OUTRAS,HOSPITAL,"90 - 99",M,15
AC,OUTRAS,OUTRO,"90 - 99",F,3
AC,OUTRAS,OUTRO,"90 - 99",M,4
AC,COVID,DOMICILIO,"90 - 99",F,3
AC,COVID,DOMICILIO,"90 - 99",M,5
AC,COVID,HOSPITAL,"90 - 99",F,15
AC,COVID,HOSPITAL,"90 - 99",M,22
AC,COVID,OUTRO,"90 - 99",F,3
AC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AC,INDETERMINADA,DOMICILIO,"90 - 99",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
AC,PNEUMONIA,DOMICILIO,"90 - 99",F,1
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,10
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,17
AC,PNEUMONIA,OUTRO,"90 - 99",M,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,4
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
AL,OUTRAS,DOMICILIO,"90 - 99",F,183
AL,OUTRAS,DOMICILIO,"90 - 99",M,123
AL,OUTRAS,HOSPITAL,"90 - 99",F,55
AL,OUTRAS,HOSPITAL,"90 - 99",M,37
AL,OUTRAS,OUTRO,"90 - 99",M,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
AL,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
AL,COVID,DOMICILIO,"90 - 99",M,2
AL,COVID,HOSPITAL,"90 - 99",F,41
AL,COVID,HOSPITAL,"90 - 99",M,33
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AL,INDETERMINADA,DOMICILIO,"90 - 99",F,1
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,27
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,16
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,14
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,9
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,12
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,10
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,56
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,30
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,9
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,40
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,19
AL,SRAG,DOMICILIO,"90 - 99",F,2
AL,SRAG,DOMICILIO,"90 - 99",M,1
AL,SRAG,HOSPITAL,"90 - 99",F,6
AM,OUTRAS,DOMICILIO,"90 - 99",F,150
AM,OUTRAS,DOMICILIO,"90 - 99",M,99
AM,OUTRAS,HOSPITAL,"90 - 99",F,74
AM,OUTRAS,HOSPITAL,"90 - 99",M,25
AM,OUTRAS,IGNORADO,"90 - 99",F,3
AM,OUTRAS,OUTRO,"90 - 99",F,8
AM,OUTRAS,OUTRO,"90 - 99",M,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AM,COVID,DOMICILIO,"90 - 99",F,24
AM,COVID,DOMICILIO,"90 - 99",M,17
AM,COVID,HOSPITAL,"90 - 99",F,103
AM,COVID,HOSPITAL,"90 - 99",M,69
AM,COVID,OUTRO,"90 - 99",F,4
AM,COVID,OUTRO,"90 - 99",M,2
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,5
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,3
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,10
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,9
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,10
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,5
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,52
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,33
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,34
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
AM,SEPTICEMIA,OUTRO,"90 - 99",F,1
AM,SEPTICEMIA,OUTRO,"90 - 99",M,1
AM,SRAG,DOMICILIO,"90 - 99",F,4
AM,SRAG,DOMICILIO,"90 - 99",M,3
AM,SRAG,HOSPITAL,"90 - 99",F,15
AM,SRAG,HOSPITAL,"90 - 99",M,11
AP,OUTRAS,DOMICILIO,"90 - 99",F,11
AP,OUTRAS,DOMICILIO,"90 - 99",M,6
AP,OUTRAS,HOSPITAL,"90 - 99",F,6
AP,OUTRAS,HOSPITAL,"90 - 99",M,7
AP,COVID,DOMICILIO,"90 - 99",F,1
AP,COVID,HOSPITAL,"90 - 99",F,11
AP,COVID,HOSPITAL,"90 - 99",M,10
AP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",F,2
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,3
AP,PNEUMONIA,HOSPITAL,"90 - 99",M,4
AP,PNEUMONIA,OUTRO,"90 - 99",M,1
AP,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AP,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,1187
BA,OUTRAS,DOMICILIO,"90 - 99",M,735
BA,OUTRAS,HOSPITAL,"90 - 99",F,535
BA,OUTRAS,HOSPITAL,"90 - 99",M,330
BA,OUTRAS,IGNORADO,"90 - 99",F,5
BA,OUTRAS,IGNORADO,"90 - 99",M,3
BA,OUTRAS,OUTRO,"90 - 99",F,33
BA,OUTRAS,OUTRO,"90 - 99",M,24
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,69
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,38
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,8
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,9
BA,COVID,DOMICILIO,"90 - 99",F,22
BA,COVID,DOMICILIO,"90 - 99",M,22
BA,COVID,HOSPITAL,"90 - 99",F,366
BA,COVID,HOSPITAL,"90 - 99",M,318
BA,COVID,IGNORADO,"90 - 99",F,2
BA,COVID,OUTRO,"90 - 99",F,6
BA,COVID,OUTRO,"90 - 99",M,3
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,26
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,16
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,4
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,2
BA,INDETERMINADA,HOSPITAL,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,92
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,61
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,143
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,91
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,17
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,62
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,36
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,228
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,160
BA,PNEUMONIA,IGNORADO,"90 - 99",F,1
BA,PNEUMONIA,IGNORADO,"90 - 99",M,1
BA,PNEUMONIA,OUTRO,"90 - 99",F,6
BA,PNEUMONIA,OUTRO,"90 - 99",M,3
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,19
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
BA,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,59
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,18
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,198
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,114
BA,SEPTICEMIA,OUTRO,"90 - 99",F,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,25
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
BA,SRAG,DOMICILIO,"90 - 99",F,1
BA,SRAG,HOSPITAL,"90 - 99",F,7
BA,SRAG,HOSPITAL,"90 - 99",M,10
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,AMBULANCIA,"90 - 99",F,2
CE,OUTRAS,AMBULANCIA,"90 - 99",M,4
CE,OUTRAS,DOMICILIO,"90 - 99",F,612
CE,OUTRAS,DOMICILIO,"90 - 99",M,397
CE,OUTRAS,HOSPITAL,"90 - 99",F,194
CE,OUTRAS,HOSPITAL,"90 - 99",M,137
CE,OUTRAS,IGNORADO,"90 - 99",F,212
CE,OUTRAS,IGNORADO,"90 - 99",M,162
CE,OUTRAS,OUTRO,"90 - 99",F,23
CE,OUTRAS,OUTRO,"90 - 99",M,15
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,22
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
CE,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
CE,COVID,AMBULANCIA,"90 - 99",F,1
CE,COVID,DOMICILIO,"90 - 99",F,54
CE,COVID,DOMICILIO,"90 - 99",M,43
CE,COVID,HOSPITAL,"90 - 99",F,287
CE,COVID,HOSPITAL,"90 - 99",M,215
CE,COVID,IGNORADO,"90 - 99",F,67
CE,COVID,IGNORADO,"90 - 99",M,64
CE,COVID,OUTRO,"90 - 99",F,6
CE,COVID,OUTRO,"90 - 99",M,3
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,40
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,27
CE,COVID,VIA_PUBLICA,"90 - 99",M,1
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,5
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,4
CE,INDETERMINADA,HOSPITAL,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,52
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,37
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,62
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",I,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,33
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,27
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,18
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,107
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,43
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,202
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,135
CE,PNEUMONIA,IGNORADO,"90 - 99",F,62
CE,PNEUMONIA,IGNORADO,"90 - 99",M,58
CE,PNEUMONIA,OUTRO,"90 - 99",F,3
CE,PNEUMONIA,OUTRO,"90 - 99",M,3
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,23
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
CE,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
CE,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,45
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,22
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,121
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,69
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,28
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,22
CE,SEPTICEMIA,OUTRO,"90 - 99",F,2
CE,SEPTICEMIA,OUTRO,"90 - 99",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
CE,SRAG,DOMICILIO,"90 - 99",F,5
CE,SRAG,DOMICILIO,"90 - 99",M,2
CE,SRAG,HOSPITAL,"90 - 99",F,9
CE,SRAG,HOSPITAL,"90 - 99",M,5
CE,SRAG,IGNORADO,"90 - 99",F,5
CE,SRAG,IGNORADO,"90 - 99",M,4
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,OUTRAS,DOMICILIO,"90 - 99",F,94
DF,OUTRAS,DOMICILIO,"90 - 99",M,53
DF,OUTRAS,HOSPITAL,"90 - 99",F,148
DF,OUTRAS,HOSPITAL,"90 - 99",M,82
DF,OUTRAS,IGNORADO,"90 - 99",F,1
DF,OUTRAS,IGNORADO,"90 - 99",M,1
DF,OUTRAS,OUTRO,"90 - 99",F,9
DF,OUTRAS,OUTRO,"90 - 99",M,4
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,COVID,DOMICILIO,"90 - 99",F,4
DF,COVID,DOMICILIO,"90 - 99",M,3
DF,COVID,HOSPITAL,"90 - 99",F,77
DF,COVID,HOSPITAL,"90 - 99",M,73
DF,COVID,OUTRO,"90 - 99",F,1
DF,COVID,OUTRO,"90 - 99",M,5
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,INDETERMINADA,HOSPITAL,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,8
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,18
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,11
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,8
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,5
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,102
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,77
DF,PNEUMONIA,OUTRO,"90 - 99",F,5
DF,PNEUMONIA,OUTRO,"90 - 99",M,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,5
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,60
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,40
DF,SEPTICEMIA,OUTRO,"90 - 99",F,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,SRAG,HOSPITAL,"90 - 99",F,2
DF,SRAG,HOSPITAL,"90 - 99",M,1
ES,OUTRAS,DOMICILIO,"90 - 99",F,210
ES,OUTRAS,DOMICILIO,"90 - 99",M,118
ES,OUTRAS,HOSPITAL,"90 - 99",F,190
ES,OUTRAS,HOSPITAL,"90 - 99",M,122
ES,OUTRAS,IGNORADO,"90 - 99",F,1
ES,OUTRAS,OUTRO,"90 - 99",F,8
ES,OUTRAS,OUTRO,"90 - 99",M,5
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
ES,COVID,DOMICILIO,"90 - 99",F,10
ES,COVID,DOMICILIO,"90 - 99",M,6
ES,COVID,HOSPITAL,"90 - 99",F,188
ES,COVID,HOSPITAL,"90 - 99",M,155
ES,COVID,OUTRO,"90 - 99",F,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,23
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,44
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,26
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,42
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,21
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,198
ES,PNEUMONIA,HOSPITAL,"90 - 99",I,1
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,116
ES,PNEUMONIA,IGNORADO,"90 - 99",M,1
ES,PNEUMONIA,OUTRO,"90 - 99",F,6
ES,PNEUMONIA,OUTRO,"90 - 99",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,13
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,8
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,129
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,67
ES,SEPTICEMIA,IGNORADO,"90 - 99",F,1
ES,SEPTICEMIA,OUTRO,"90 - 99",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
ES,SRAG,HOSPITAL,"90 - 99",F,8
ES,SRAG,HOSPITAL,"90 - 99",M,5
GO,OUTRAS,DOMICILIO,"90 - 99",F,180
GO,OUTRAS,DOMICILIO,"90 - 99",M,163
GO,OUTRAS,HOSPITAL,"90 - 99",F,167
GO,OUTRAS,HOSPITAL,"90 - 99",M,128
GO,OUTRAS,IGNORADO,"90 - 99",F,3
GO,OUTRAS,IGNORADO,"90 - 99",M,13
GO,OUTRAS,OUTRO,"90 - 99",F,39
GO,OUTRAS,OUTRO,"90 - 99",M,32
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,25
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,29
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
GO,COVID,DOMICILIO,"90 - 99",F,11
GO,COVID,DOMICILIO,"90 - 99",M,5
GO,COVID,HOSPITAL,"90 - 99",F,163
GO,COVID,HOSPITAL,"90 - 99",M,189
GO,COVID,IGNORADO,"90 - 99",F,4
GO,COVID,OUTRO,"90 - 99",F,4
GO,COVID,OUTRO,"90 - 99",M,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,20
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,24
GO,COVID,POSTO_SAUDE,"90 - 99",M,1
GO,INDETERMINADA,DOMICILIO,"90 - 99",F,2
GO,INDETERMINADA,HOSPITAL,"90 - 99",F,1
GO,INDETERMINADA,OUTRO,"90 - 99",F,3
GO,INDETERMINADA,OUTRO,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,33
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,18
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,48
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,41
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,13
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,21
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,24
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,167
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,129
GO,PNEUMONIA,IGNORADO,"90 - 99",M,6
GO,PNEUMONIA,OUTRO,"90 - 99",F,5
GO,PNEUMONIA,OUTRO,"90 - 99",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
GO,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,14
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,76
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,50
GO,SEPTICEMIA,IGNORADO,"90 - 99",F,4
GO,SEPTICEMIA,OUTRO,"90 - 99",F,4
GO,SEPTICEMIA,OUTRO,"90 - 99",M,4
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
GO,SRAG,HOSPITAL,"90 - 99",F,6
GO,SRAG,HOSPITAL,"90 - 99",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,OUTRAS,AMBULANCIA,"90 - 99",M,1
MA,OUTRAS,DOMICILIO,"90 - 99",F,173
MA,OUTRAS,DOMICILIO,"90 - 99",M,214
MA,OUTRAS,HOSPITAL,"90 - 99",F,105
MA,OUTRAS,HOSPITAL,"90 - 99",M,104
MA,OUTRAS,IGNORADO,"90 - 99",F,1
MA,OUTRAS,IGNORADO,"90 - 99",M,2
MA,OUTRAS,OUTRO,"90 - 99",F,5
MA,OUTRAS,OUTRO,"90 - 99",M,5
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,COVID,DOMICILIO,"90 - 99",M,4
MA,COVID,HOSPITAL,"90 - 99",F,47
MA,COVID,HOSPITAL,"90 - 99",M,84
MA,COVID,IGNORADO,"90 - 99",F,1
MA,COVID,OUTRO,"90 - 99",F,2
MA,COVID,OUTRO,"90 - 99",M,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,5
MA,INDETERMINADA,DOMICILIO,"90 - 99",M,1
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,3
MA,INDETERMINADA,HOSPITAL,"90 - 99",M,2
